time,system|rainfall,link|P1|flow,link|P2|flow,link|42722|flow,link|20945|flow,link|21854|flow,link|325|flow,link|12660|flow,link|21823|flow,link|20648|flow,link|20647|flow,link|21822|flow,link|21792|flow,link|21796|flow,link|21788|flow,node|J03260054|depth,node|J03262001|depth,node|J03260051|depth,node|J03262031|depth,node|J03260048|depth,node|J03260041|depth,node|J03261014|depth,node|J03260033|depth,node|J03260038|depth,node|J03261009|depth,node|J03235003|depth,node|J03263052|depth,node|J03260029|depth,node|J03260026|depth,node|J03263039|depth,node|J03411080|depth,node|J03263058|depth,node|J03235002|depth,node|J03190142|depth,node|J03190161|depth,node|J03411020|depth,node|J03190164|depth,node|J03380238|depth,node|J03260559|depth,pump|P1|status,pump|P2|status
2026-05-11 01:40:00,0.0,4.0,57.75,-48.604908,37.354824,25.572542,25.539793,22.881262,22.90395,22.967684,22.99846,22.927738,22.880976,22.780798,22.863459,1.923623,1.8528559,1.8218002,1.7528634,1.7214108,1.5925752,1.3826838,1.3827236,1.3726637,1.3626776,1.3172147,1.3128883,1.2927393,1.2826998,1.2629014,1.2329233,1.2229148,1.2172136,1.0999838,1.0917163,1.0728902,1.0717165,1.0617191,1.0528938,1,1
2026-05-11 01:50:00,0.0,2.0,57.75,-48.98147,37.371338,25.591984,25.552904,22.91783,22.99831,22.85371,22.676298,23.01897,22.731544,22.816223,22.818176,1.922641,1.852824,1.8232663,1.7521061,1.7221595,1.5925987,1.3830774,1.3826162,1.3724915,1.3630874,1.3172137,1.312903,1.2927443,1.2829032,1.262895,1.2329329,1.2228532,1.2172112,1.0999836,1.0917912,1.0730045,1.071797,1.0617529,1.0528893,1,1
2026-05-11 02:00:00,0.0,2.0,57.75,-48.527596,37.35956,25.57359,25.541042,23.301397,22.712727,22.753336,22.877806,22.566738,22.930908,22.966,22.884842,1.9244457,1.852645,1.822939,1.7517552,1.7226295,1.5925554,1.3823996,1.3827771,1.3729229,1.3623797,1.3172083,1.3128928,1.2926519,1.282495,1.2628661,1.2330132,1.2229745,1.2172112,1.0999833,1.0916916,1.0729771,1.0716817,1.0617127,1.0528853,1,1
2026-05-11 02:10:00,0.0,4.0,57.75,-48.496662,37.349686,25.575298,25.554527,22.864256,22.885109,22.927395,22.981022,22.905209,22.949404,22.833193,22.887316,1.9234124,1.8528297,1.8216304,1.7531991,1.7215497,1.5925784,1.3827143,1.3827006,1.3726344,1.3626935,1.3172078,1.3128878,1.2927214,1.282694,1.2628765,1.2329706,1.2228678,1.2172037,1.0999835,1.0916917,1.073011,1.0716865,1.0617257,1.0528864,1,1
2026-05-11 02:20:00,0.0,4.0,57.75,-48.92866,37.35185,25.568005,25.521639,22.905945,22.942183,22.978874,22.777351,22.99408,22.71736,22.764257,22.809353,1.9227618,1.8528165,1.8230896,1.751903,1.7222409,1.5925738,1.3830657,1.3825817,1.3724946,1.363055,1.3172073,1.3128881,1.292685,1.2828555,1.2628789,1.2329596,1.222933,1.2172028,1.0999831,1.0917294,1.0729464,1.0717316,1.0617183,1.0528855,1,1
2026-05-11 02:30:00,0.0,2.0,57.75,-48.303333,37.34974,25.572496,25.550455,23.005682,22.97421,22.628006,22.795347,22.652113,22.862167,22.9227,22.85285,1.9245713,1.8526053,1.8226744,1.7520742,1.7225784,1.5925431,1.3823125,1.3828275,1.372901,1.3623153,1.3172058,1.312907,1.2927005,1.2825148,1.2628827,1.2329361,1.2228702,1.2172132,1.0999829,1.0917504,1.0729375,1.0717559,1.0617045,1.0528805,1,1
2026-05-11 02:40:00,0.0,4.0,57.75,-48.467037,37.3363,25.570211,25.57032,21.940498,22.731361,22.903597,22.943394,22.885843,22.970398,22.895039,22.898697,1.9231808,1.8528183,1.8216279,1.7533216,1.7216468,1.5925738,1.3826014,1.3826591,1.3726097,1.3626157,1.3172016,1.312876,1.2926959,1.2826877,1.2628961,1.2328569,1.2228822,1.2171985,1.0999827,1.0917377,1.0728714,1.0717379,1.0617346,1.0528837,1,1
2026-05-11 02:50:00,0.0,4.0,57.75,-48.802094,37.34158,25.564087,25.521797,22.889317,22.910011,22.996998,22.906624,22.946404,22.756084,22.74473,22.816298,1.9229889,1.8528074,1.8227047,1.7518202,1.7223179,1.5925518,1.3829739,1.3825774,1.3724937,1.3629924,1.317199,1.3128881,1.292663,1.282836,1.2628851,1.2328712,1.2228559,1.2171961,1.0999829,1.091616,1.0728668,1.0716107,1.0616785,1.0528791,1,1
2026-05-11 03:00:00,0.0,4.0,57.75,-48.17511,37.34438,25.56813,25.523592,22.928072,23.040474,22.645786,22.682625,22.880842,22.79232,22.87004,22.824633,1.9245331,1.8525726,1.8226223,1.7523128,1.7224841,1.59253,1.3822237,1.3828672,1.3728839,1.3622445,1.3172,1.3128833,1.2927508,1.2825454,1.2628993,1.2328528,1.2228827,1.217204,1.0999823,1.0918034,1.0728519,1.0718124,1.0617489,1.0528774,1,1
2026-05-11 03:10:00,0.0,4.0,57.75,-48.43144,37.32532,25.537066,25.523926,23.266474,22.583025,22.795021,22.883413,22.584253,22.928474,22.953289,22.881113,1.923022,1.8528049,1.821538,1.7534338,1.7218251,1.592571,1.382617,1.3826032,1.3725903,1.3625987,1.3171991,1.3128742,1.2926232,1.2826287,1.2628969,1.2328016,1.2228271,1.2171954,1.0999821,1.0916954,1.0728511,1.0716971,1.0617198,1.0528727,1,1
2026-05-11 03:20:00,0.0,4.0,57.75,-48.717415,37.318203,25.537342,25.550566,22.857563,22.878948,22.92323,22.973333,22.898645,22.912811,22.797298,22.862541,1.9229784,1.8527949,1.8224576,1.7517377,1.7224226,1.592532,1.3830131,1.382576,1.3724922,1.3630004,1.3171945,1.3128805,1.2926598,1.2828276,1.2628617,1.2329111,1.222896,1.2171944,1.0999818,1.0916375,1.0729018,1.0716345,1.0616726,1.0528711,1,1
2026-05-11 03:30:00,0.0,2.0,57.75,-48.042194,37.324406,25.548733,25.559818,22.897877,22.940893,22.928953,22.718195,22.990313,22.704544,22.766582,22.796417,1.9245449,1.8525404,1.8225536,1.7525858,1.7223628,1.5925176,1.3823067,1.3828512,1.372874,1.362317,1.3171926,1.3128669,1.2927649,1.2825397,1.2628766,1.2329175,1.2228738,1.2171897,1.0999821,1.0917087,1.072898,1.0717056,1.0617322,1.0528724,1,1
