time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 04:50:00,0.0,0.02247279,0.01380162,0.0,0.0,0.0,0.005711087,0.0,0.0,0.0
2026-05-11 05:00:00,0.0,0.022472717,0.013801578,0.0,0.0,0.0,-0.031525724,0.0,0.0,0.0
2026-05-11 05:10:00,0.0,0.022472648,0.0138015365,0.0,0.0,0.0,0.021197667,0.0,0.0,0.0
2026-05-11 05:20:00,0.0,0.022472579,0.013801496,0.0,0.0,0.0,0.009158695,0.0,0.0,0.0
2026-05-11 05:30:00,0.0,0.02247251,0.0138014555,0.0,0.0,0.0,-0.025546268,0.0,0.0,0.0
2026-05-11 05:40:00,0.0,0.022472445,0.013801416,0.0,0.0,0.0,0.013269993,0.0,0.0,0.0
2026-05-11 05:50:00,0.0,0.02247238,0.013801378,0.0,0.0,0.0,0.017383214,0.0,0.0,0.0
2026-05-11 06:00:00,0.0,0.022472316,0.01380134,0.0,0.0,0.0,0.028369214,0.0,0.0,0.0
2026-05-11 06:10:00,0.0,0.022472255,0.013801304,0.0,0.0,0.0,-0.028418694,0.0,0.0,0.0
2026-05-11 06:20:00,0.0,0.022472193,0.013801267,0.0,0.0,0.0,-0.039114647,0.0,0.0,0.0
2026-05-11 06:30:00,0.0,0.022472134,0.013801232,0.0,0.0,0.0,0.019191075,0.0,0.0,0.0
2026-05-11 06:40:00,0.0,0.022472076,0.0138011975,0.0,0.0,0.0,0.026950814,0.0,0.0,0.0
2026-05-11 06:50:00,0.0,0.022472018,0.013801164,0.0,0.0,0.0,-0.029072389,0.0,0.0,0.0
2026-05-11 07:00:00,0.0,0.022471962,0.0138011305,0.0,0.0,0.0,-0.015873361,0.0,0.0,0.0
2026-05-11 07:10:00,0.0,0.022471907,0.013801098,0.0,0.0,0.0,0.018888086,0.0,0.0,0.0
2026-05-11 07:20:00,0.0,0.022471853,0.013801066,0.0,0.0,0.0,0.028825706,0.0,0.0,0.0
2026-05-11 07:30:00,0.0,0.0224718,0.013801035,0.0,0.0,0.0,-0.038565423,0.0,0.0,0.0
2026-05-11 07:40:00,0.0,0.022471748,0.013801004,0.0,0.0,0.0,0.008051331,0.0,0.0,0.0
2026-05-11 07:50:00,0.0,0.022471698,0.013800974,0.0,0.0,0.0,0.025256803,0.0,0.0,0.0
2026-05-11 08:00:00,0.0,0.022471648,0.013800944,0.0,0.0,0.0,0.01055562,0.0,0.0,0.0
2026-05-11 08:10:00,0.0,0.0224716,0.013800915,0.0,0.0,0.0,-0.040237952,0.0,0.0,0.0
2026-05-11 08:20:00,0.0,0.02247155,0.013800886,0.0,0.0,0.0,0.0026672962,0.0,0.0,0.0
2026-05-11 08:30:00,0.0,0.022471504,0.0138008585,0.0,0.0,0.0,0.035204954,0.0,0.0,0.0
2026-05-11 08:40:00,0.0,0.022471458,0.0138008315,0.0,0.0,0.0,-0.031160431,0.0,0.0,0.0
2026-05-11 08:50:00,0.0,0.022471413,0.0138008045,0.0,0.0,0.0,-0.0031018448,0.0,0.0,0.0
2026-05-11 09:00:00,0.0,0.022471368,0.013800778,0.0,0.0,0.0,0.02855649,0.0,0.0,0.0
2026-05-11 09:10:00,0.0,0.022471324,0.013800752,0.0,0.0,0.0,-0.021329386,0.0,0.0,0.0
2026-05-11 09:20:00,0.0,0.02247128,0.013800727,0.0,0.0,0.0,-0.0063704094,0.0,0.0,0.0
2026-05-11 09:30:00,0.0,0.02247124,0.013800702,0.0,0.0,0.0,0.027119497,0.0,0.0,0.0
2026-05-11 09:40:00,0.0,0.022471197,0.013800677,0.0,0.0,0.0,0.0052317027,0.0,0.0,0.0
2026-05-11 09:50:00,0.0,0.022471158,0.013800654,0.0,0.0,0.0,-0.027203314,0.0,0.0,0.0
2026-05-11 10:00:00,0.0,0.022471117,0.013800629,0.0,0.0,0.0,0.01843156,0.0,0.0,0.0
