time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 06:10:00,0.0,0.022472255,0.013801304,0.0,0.0,0.0,-0.036268976,0.0,0.0,0.0
2026-05-11 06:20:00,0.0,0.022472193,0.013801267,0.0,0.0,0.0,-0.023930354,0.0,0.0,0.0
2026-05-11 06:30:00,0.0,0.022472134,0.013801232,0.0,0.0,0.0,-0.029362706,0.0,0.0,0.0
2026-05-11 06:40:00,0.0,0.022472076,0.0138011975,0.0,0.0,0.0,-0.012205889,0.0,0.0,0.0
2026-05-11 06:50:00,0.0,0.022472018,0.013801163,0.0,0.0,0.0,0.0032605012,0.0,0.0,0.0
2026-05-11 07:00:00,0.0,0.022471962,0.0138011305,0.0,0.0,0.0,-0.026182227,0.0,0.0,0.0
2026-05-11 07:10:00,0.0,0.022471907,0.013801098,0.0,0.0,0.0,0.017106596,0.0,0.0,0.0
2026-05-11 07:20:00,0.0,0.022471853,0.013801065,0.0,0.0,0.0,-0.017042771,0.0,0.0,0.0
2026-05-11 07:30:00,0.0,0.0224718,0.013801035,0.0,0.0,0.0,0.030318541,0.0,0.0,0.0
2026-05-11 07:40:00,0.0,0.022471748,0.013801004,0.0,0.0,0.0,0.017489271,0.0,0.0,0.0
2026-05-11 07:50:00,0.0,0.022471698,0.013800973,0.0,0.0,0.0,0.012335575,0.0,0.0,0.0
2026-05-11 08:00:00,0.0,0.022471648,0.013800944,0.0,0.0,0.0,0.029788053,0.0,0.0,0.0
2026-05-11 08:10:00,0.0,0.0224716,0.013800915,0.0,0.0,0.0,-0.0041746404,0.0,0.0,0.0
2026-05-11 08:20:00,0.0,0.02247155,0.013800886,0.0,0.0,0.0,0.055818606,0.0,0.0,0.0
2026-05-11 08:30:00,0.0,0.022471504,0.0138008585,0.0,0.0,0.0,0.02897776,0.0,0.0,0.0
2026-05-11 08:40:00,0.0,0.022471458,0.0138008315,0.0,0.0,0.0,0.047134873,0.0,0.0,0.0
2026-05-11 08:50:00,0.0,0.022471413,0.0138008045,0.0,0.0,0.0,0.038745902,0.0,0.0,0.0
2026-05-11 09:00:00,0.0,0.022471368,0.013800778,0.0,0.0,0.0,0.03457346,0.0,0.0,0.0
2026-05-11 09:10:00,0.0,0.022471324,0.013800752,0.0,0.0,0.0,0.053404633,0.0,0.0,0.0
2026-05-11 09:20:00,0.0,0.02247128,0.013800726,0.0,0.0,0.0,0.03693666,0.0,0.0,0.0
2026-05-11 09:30:00,0.0,0.02247124,0.013800702,0.0,0.0,0.0,0.04924444,0.0,0.0,0.0
2026-05-11 09:40:00,0.0,0.022471199,0.013800677,0.0,0.0,0.0,0.043499622,0.0,0.0,0.0
2026-05-11 09:50:00,0.0,0.022471158,0.013800654,0.0,0.0,0.0,0.050424363,0.0,0.0,0.0
2026-05-11 10:00:00,0.0,0.022471117,0.013800629,0.0,0.0,0.0,0.046433482,0.0,0.0,0.0
2026-05-11 10:10:00,0.0,0.022471078,0.013800606,0.0,0.0,0.0,0.040947873,0.0,0.0,0.0
2026-05-11 10:20:00,0.0,0.02247104,0.013800584,0.0,0.0,0.0,0.04001901,0.0,0.0,0.0
2026-05-11 10:30:00,0.0,0.022471001,0.013800561,0.0,0.0,0.0,0.043973207,0.0,0.0,0.0
2026-05-11 10:40:00,0.0,0.022470966,0.013800539,0.0,0.0,0.0,0.04398488,0.0,0.0,0.0
2026-05-11 10:50:00,0.0,0.022470929,0.013800518,0.0,0.0,0.0,0.03590571,0.0,0.0,0.0
2026-05-11 11:00:00,0.0,0.022470893,0.013800496,0.0,0.0,0.0,0.040970974,0.0,0.0,0.0
2026-05-11 11:10:00,0.0,0.022470858,0.013800476,0.0,0.0,0.0,0.026406748,0.0,0.0,0.0
2026-05-11 11:20:00,0.0,0.022470823,0.013800455,0.0,0.0,0.0,0.040469334,0.0,0.0,0.0
2026-05-11 11:30:00,0.0,0.022470789,0.013800435,0.0,0.0,0.0,0.014259125,0.0,0.0,0.0
2026-05-11 11:40:00,0.0,0.022470756,0.013800415,0.0,0.0,0.0,0.023044884,0.0,0.0,0.0
2026-05-11 11:50:00,0.0,0.022470724,0.013800396,0.0,0.0,0.0,0.026738837,0.0,0.0,0.0
2026-05-11 12:00:00,0.0,0.02247069,0.013800377,0.0,0.0,0.0,0.0115815,0.0,0.0,0.0
2026-05-11 12:10:00,0.0,0.022470659,0.0138003575,0.0,0.0,0.0,0.01631575,0.0,0.0,0.0
2026-05-11 12:20:00,0.0,0.022470627,0.01380034,0.0,0.0,0.0,-0.028155683,0.0,0.0,0.0
2026-05-11 12:30:00,0.0,0.022470597,0.013800321,0.0,0.0,0.0,0.009175694,0.0,0.0,0.0
2026-05-11 12:40:00,0.0,0.022470567,0.013800303,0.0,0.0,0.0,-0.013127129,0.0,0.0,0.0
2026-05-11 12:50:00,0.0,0.022470538,0.013800286,0.0,0.0,0.0,-0.0030521166,0.0,0.0,0.0
2026-05-11 13:00:00,0.0,0.022470508,0.013800268,0.0,0.0,0.0,-0.026241573,0.0,0.0,0.0
2026-05-11 13:10:00,0.0,0.02247048,0.013800251,0.0,0.0,0.0,-0.03925855,0.0,0.0,0.0
2026-05-11 13:20:00,0.0,0.022470452,0.0138002345,0.0,0.0,0.0,-0.0043968125,0.0,0.0,0.0
2026-05-11 13:30:00,0.0,0.022470424,0.013800219,0.0,0.0,0.0,-0.048725754,0.0,0.0,0.0
2026-05-11 13:40:00,0.0,0.022470396,0.013800202,0.0,0.0,0.0,-0.016218796,0.0,0.0,0.0
2026-05-11 13:50:00,0.0,0.02247037,0.013800186,0.0,0.0,0.0,-0.036828805,0.0,0.0,0.0
2026-05-11 14:00:00,0.0,0.022470342,0.01380017,0.0,0.0,0.0,-0.04590342,0.0,0.0,0.0
2026-05-11 14:10:00,0.0,0.022470316,0.013800155,0.0,0.0,0.0,-0.016495356,0.0,0.0,0.0
2026-05-11 14:20:00,0.0,0.022470292,0.01380014,0.0,0.0,0.0,-0.051370315,0.0,0.0,0.0
2026-05-11 14:30:00,0.0,0.022470266,0.013800125,0.0,0.0,0.0,-0.026871512,0.0,0.0,0.0
2026-05-11 14:40:00,0.0,0.022470241,0.013800111,0.0,0.0,0.0,-0.0529693,0.0,0.0,0.0
2026-05-11 14:50:00,0.0,0.022470217,0.013800096,0.0,0.0,0.0,-0.04788521,0.0,0.0,0.0
2026-05-11 15:00:00,0.0,0.022470193,0.013800082,0.0,0.0,0.0,-0.046031896,0.0,0.0,0.0
2026-05-11 15:10:00,0.0,0.022470169,0.013800068,0.0,0.0,0.0,-0.04920187,0.0,0.0,0.0
2026-05-11 15:20:00,0.0,0.022470146,0.013800054,0.0,0.0,0.0,-0.034267485,0.0,0.0,0.0
2026-05-11 15:30:00,0.0,0.022470122,0.01380004,0.0,0.0,0.0,-0.03385378,0.0,0.0,0.0
2026-05-11 15:40:00,0.0,0.0224701,0.013800027,0.0,0.0,0.0,-0.045420166,0.0,0.0,0.0
2026-05-11 15:50:00,0.0,0.022470077,0.013800014,0.0,0.0,0.0,-0.041066855,0.0,0.0,0.0
2026-05-11 16:00:00,0.0,0.022470057,0.013800001,0.0,0.0,0.0,-0.042818982,0.0,0.0,0.0
2026-05-11 16:10:00,0.0,0.022470035,0.013799988,0.0,0.0,0.0,-0.043779816,0.0,0.0,0.0
2026-05-11 16:20:00,0.0,0.022470014,0.013799976,0.0,0.0,0.0,-0.018001197,0.0,0.0,0.0
2026-05-11 16:30:00,0.0,0.022469992,0.013799963,0.0,0.0,0.0,-0.03909218,0.0,0.0,0.0
2026-05-11 16:40:00,0.0,0.022469971,0.0137999505,0.0,0.0,0.0,-0.028515317,0.0,0.0,0.0
2026-05-11 16:50:00,0.0,0.02246995,0.013799938,0.0,0.0,0.0,-0.033134166,0.0,0.0,0.0
2026-05-11 17:00:00,0.0,0.022469932,0.013799926,0.0,0.0,0.0,-0.0173035,0.0,0.0,0.0
2026-05-11 17:10:00,0.0,0.022469912,0.013799915,0.0,0.0,0.0,-0.0019055724,0.0,0.0,0.0
2026-05-11 17:20:00,0.0,0.022469893,0.013799904,0.0,0.0,0.0,-0.029772772,0.0,0.0,0.0
2026-05-11 17:30:00,0.0,0.022469873,0.013799892,0.0,0.0,0.0,0.012192801,0.0,0.0,0.0
2026-05-11 17:40:00,0.0,0.022469854,0.013799881,0.0,0.0,0.0,-0.021270514,0.0,0.0,0.0
2026-05-11 17:50:00,0.0,0.022469835,0.01379987,0.0,0.0,0.0,0.02607391,0.0,0.0,0.0
2026-05-11 18:00:00,0.0,0.022469817,0.013799859,0.0,0.0,0.0,0.0130024,0.0,0.0,0.0
2026-05-11 18:10:00,0.0,0.0224698,0.013799848,0.0,0.0,0.0,-0.018523538,0.0,0.0,0.0
2026-05-11 18:20:00,0.0,0.022469781,0.013799838,0.0,0.0,0.0,0.025939547,0.0,0.0,0.0
2026-05-11 18:30:00,0.0,0.022469765,0.013799828,0.0,0.0,0.0,-0.0084492965,0.0,0.0,0.0
2026-05-11 18:40:00,0.0,0.022469746,0.013799817,0.0,0.0,0.0,0.05548402,0.0,0.0,0.0
2026-05-11 18:50:00,0.0,0.02246973,0.013799807,0.0,0.0,0.0,0.025509523,0.0,0.0,0.0
2026-05-11 19:00:00,0.0,0.022469712,0.013799797,0.0,0.0,0.0,0.020732973,0.0,0.0,0.0
2026-05-11 19:10:00,0.0,0.022469696,0.0137997875,0.0,0.0,0.0,0.036212113,0.0,0.0,0.0
2026-05-11 19:20:00,0.0,0.02246968,0.013799777,0.0,0.0,0.0,0.031655166,0.0,0.0,0.0
2026-05-11 19:30:00,0.0,0.022469664,0.013799768,0.0,0.0,0.0,0.054756425,0.0,0.0,0.0
2026-05-11 19:40:00,0.0,0.022469647,0.013799759,0.0,0.0,0.0,0.034710098,0.0,0.0,0.0
2026-05-11 19:50:00,0.0,0.022469632,0.013799749,0.0,0.0,0.0,0.049069196,0.0,0.0,0.0
2026-05-11 20:00:00,0.0,0.022469617,0.01379974,0.0,0.0,0.0,0.042395342,0.0,0.0,0.0
2026-05-11 20:10:00,0.0,0.0224696,0.013799732,0.0,0.0,0.0,0.051646836,0.0,0.0,0.0
2026-05-11 20:20:00,0.0,0.022469586,0.013799722,0.0,0.0,0.0,0.04920743,0.0,0.0,0.0
2026-05-11 20:30:00,0.0,0.02246957,0.013799714,0.0,0.0,0.0,0.040059928,0.0,0.0,0.0
2026-05-11 20:40:00,0.0,0.022469558,0.013799705,0.0,0.0,0.0,0.044039804,0.0,0.0,0.0
2026-05-11 20:50:00,0.0,0.022469543,0.013799696,0.0,0.0,0.0,0.04427966,0.0,0.0,0.0
2026-05-11 21:00:00,0.0,0.022469528,0.013799688,0.0,0.0,0.0,0.046560414,0.0,0.0,0.0
2026-05-11 21:10:00,0.0,0.022469515,0.013799679,0.0,0.0,0.0,0.039737575,0.0,0.0,0.0
2026-05-11 21:20:00,0.0,0.0224695,0.013799671,0.0,0.0,0.0,0.041394055,0.0,0.0,0.0
2026-05-11 21:30:00,0.0,0.022469487,0.013799664,0.0,0.0,0.0,0.03114974,0.0,0.0,0.0
2026-05-11 21:40:00,0.0,0.022469474,0.013799655,0.0,0.0,0.0,0.042046398,0.0,0.0,0.0
2026-05-11 21:50:00,0.0,0.022469461,0.013799647,0.0,0.0,0.0,0.019573718,0.0,0.0,0.0
2026-05-11 22:00:00,0.0,0.022469446,0.013799639,0.0,0.0,0.0,0.027509449,0.0,0.0,0.0
2026-05-11 22:10:00,0.0,0.022469433,0.013799632,0.0,0.0,0.0,0.030877631,0.0,0.0,0.0
2026-05-11 22:20:00,0.0,0.022469422,0.0137996245,0.0,0.0,0.0,0.016569313,0.0,0.0,0.0
2026-05-11 22:30:00,0.0,0.022469409,0.013799617,0.0,0.0,0.0,0.036221255,0.0,0.0,0.0
2026-05-11 22:40:00,0.0,0.022469396,0.01379961,0.0,0.0,0.0,-0.023563167,0.0,0.0,0.0
2026-05-11 22:50:00,0.0,0.022469385,0.013799602,0.0,0.0,0.0,0.013827812,0.0,0.0,0.0
2026-05-11 23:00:00,0.0,0.022469372,0.013799595,0.0,0.0,0.0,-0.008219256,0.0,0.0,0.0
2026-05-11 23:10:00,0.0,0.02246936,0.013799588,0.0,0.0,0.0,0.0017213925,0.0,0.0,0.0
2026-05-11 23:20:00,0.0,0.022469347,0.013799581,0.0,0.0,0.0,0.0067521627,0.0,0.0,0.0
2026-05-11 23:30:00,0.0,0.022469336,0.013799574,0.0,0.0,0.0,-0.0360302,0.0,0.0,0.0
2026-05-11 23:40:00,0.0,0.022469325,0.013799567,0.0,0.0,0.0,1.7161818e-05,0.0,0.0,0.0
2026-05-11 23:50:00,0.0,0.022469314,0.01379956,0.0,0.0,0.0,-0.022073207,0.0,0.0,0.0
2026-05-12 00:00:00,0.0,0.022469303,0.013799554,0.0,0.0,0.0,-0.012063881,0.0,0.0,0.0
